url,movie title,movie link,Image Card,Image Card_link
https://www.mxplayer.in/movies,"Shanghai 
Drama, Hindi, 2012",https://www.mxplayer.in/movie/watch-shanghai-movie-online-6a90ce2234e83cf4cb83c8a126c59436,https://j2apps.s.llnwi.net/is1/media/images/6a90ce2234e83cf4cb83c8a126c59436/2x3/2x/test_pic1538745984651.jpg,https://www.mxplayer.in/movie/watch-shanghai-movie-online-6a90ce2234e83cf4cb83c8a126c59436
https://www.mxplayer.in/movies,"Ugly
Drama, Hindi, 2012",https://www.mxplayer.in/movie/watch-ugly-movie-online-3f6b97f92abf0b332ba9efba43ebecb9,https://j2apps.s.llnwi.net/is1/media/images/3f6b97f92abf0b332ba9efba43ebecb9/2x3/2x/test_pic1539614688948.jpg,https://www.mxplayer.in/movie/watch-ugly-movie-online-3f6b97f92abf0b332ba9efba43ebecb9
https://www.mxplayer.in/movies,"I AM
Drama, Hindi, 2011",https://www.mxplayer.in/movie/watch-i-am-movie-online-eb57e87c09915a4cd10c9faa16bf5c73,https://j2apps.s.llnwi.net/is1/media/images/eb57e87c09915a4cd10c9faa16bf5c73/2x3/2x/test_pic1538743951143.jpg,https://www.mxplayer.in/movie/watch-i-am-movie-online-eb57e87c09915a4cd10c9faa16bf5c73
https://www.mxplayer.in/movies,"Midnight Children
Drama, Hindi, 2013",https://www.mxplayer.in/movie/watch-midnight-children-movie-online-255158501e2960ab3248f53e8baf3f02,https://j2apps.s.llnwi.net/is1/media/images/255158501e2960ab3248f53e8baf3f02/2x3/2x/test_pic1538982347494.jpg,https://www.mxplayer.in/movie/watch-midnight-children-movie-online-255158501e2960ab3248f53e8baf3f02
https://www.mxplayer.in/movies,"Saat Uchakkey
Comedy, Hindi, 2016",https://www.mxplayer.in/movie/watch-saat-uchakkey-movie-online-f141d8825d87e6438587fbe99c018f00,https://j2apps.s.llnwi.net/is1/media/images/f141d8825d87e6438587fbe99c018f00/2x3/2x/test_pic1538745613793.jpg,https://www.mxplayer.in/movie/watch-saat-uchakkey-movie-online-f141d8825d87e6438587fbe99c018f00
https://www.mxplayer.in/movies,"Lakshmi
Drama, Hindi, 2014",https://www.mxplayer.in/movie/watch-lakshmi-movie-online-f13e41d6644d8e8db33a9cf552adbaf9,https://j2apps.s.llnwi.net/is1/media/images/f13e41d6644d8e8db33a9cf552adbaf9/2x3/2x/test_pic1547810431025.jpg,https://www.mxplayer.in/movie/watch-lakshmi-movie-online-f13e41d6644d8e8db33a9cf552adbaf9
https://www.mxplayer.in/movies,"Shaurya
Crime, Hindi, 2008",https://www.mxplayer.in/movie/watch-shaurya-movie-online-97305a59f0dc85a9c697c1e1fe1c7c66,https://j2apps.s.llnwi.net/is1/media/images/97305a59f0dc85a9c697c1e1fe1c7c66/2x3/2x/test_pic1544007525274.jpg,https://www.mxplayer.in/movie/watch-shaurya-movie-online-97305a59f0dc85a9c697c1e1fe1c7c66
https://www.mxplayer.in/movies,"Mai Aur Charles 
Drama, Hindi, 2015",https://www.mxplayer.in/movie/watch-mai-aur-charles-movie-online-89f8df9b0eee86c421131cd1e9966a1c,https://j2apps.s.llnwi.net/is1/media/images/89f8df9b0eee86c421131cd1e9966a1c/2x3/2x/test_pic1538744648149.jpg,https://www.mxplayer.in/movie/watch-mai-aur-charles-movie-online-89f8df9b0eee86c421131cd1e9966a1c
https://www.mxplayer.in/movies,"Gangaajal
Action, Hindi, 2003",https://www.mxplayer.in/movie/watch-gangaajal-movie-online-8d57cd9191863cf7298f8b123da63e42,https://j2apps.s.llnwi.net/is1/media/images/8d57cd9191863cf7298f8b123da63e42/2x3/2x/test_pic1539689947576.jpg,https://www.mxplayer.in/movie/watch-gangaajal-movie-online-8d57cd9191863cf7298f8b123da63e42
https://www.mxplayer.in/movies,"Apaharan
Action, Hindi, 2005",https://www.mxplayer.in/movie/watch-apaharan-movie-online-1f7fd7c04e59d5ec386e0587a6036314,https://j2apps.s.llnwi.net/is1/media/images/1f7fd7c04e59d5ec386e0587a6036314/2x3/2x/test_pic1540983685635.jpg,https://www.mxplayer.in/movie/watch-apaharan-movie-online-1f7fd7c04e59d5ec386e0587a6036314
https://www.mxplayer.in/movies,"Gutargu
Drama, Hindi, 2017",https://www.mxplayer.in/movie/watch-gutargu-movie-online-fe1d81c2fb2e96c032594665faa780c7,https://j2apps.s.llnwi.net/is1/media/images/fe1d81c2fb2e96c032594665faa780c7/2x3/2x/test_pic1530794334488.jpg,https://www.mxplayer.in/movie/watch-gutargu-movie-online-fe1d81c2fb2e96c032594665faa780c7
https://www.mxplayer.in/movies,"Biryani 
Drama, Hindi, 2018",https://www.mxplayer.in/movie/watch-biryani-movie-online-b679a35dbbf2f0a5314db88658b1f544,https://j2apps.s.llnwi.net/is1/media/images/b679a35dbbf2f0a5314db88658b1f544/2x3/2x/test_pic1530793868023.jpg,https://www.mxplayer.in/movie/watch-biryani-movie-online-b679a35dbbf2f0a5314db88658b1f544
https://www.mxplayer.in/movies,"Destiny's Two
Romance, Hindi, 2018",https://www.mxplayer.in/movie/watch-destinys-two-movie-online-2d395e5fb55f14bd85521bc33649ca91,https://j2apps.s.llnwi.net/is1/media/images/2d395e5fb55f14bd85521bc33649ca91/2x3/2x/test_pic1538552069952.jpg,https://www.mxplayer.in/movie/watch-destinys-two-movie-online-2d395e5fb55f14bd85521bc33649ca91
https://www.mxplayer.in/movies,"Chapter Love - Short Film
Short, Hindi, 2018",https://www.mxplayer.in/movie/watch-chapter-love-short-film-movie-online-3d2ccd4616ddea5bc00d924938ffc6cd,https://j2apps.s.llnwi.net/is1/media/images/3d2ccd4616ddea5bc00d924938ffc6cd/2x3/2x/test_pic1550668569627.jpg,https://www.mxplayer.in/movie/watch-chapter-love-short-film-movie-online-3d2ccd4616ddea5bc00d924938ffc6cd
https://www.mxplayer.in/movies,"Matched! An India - Pakistan Independence Day Special
Short, Hindi, 2018",https://www.mxplayer.in/movie/watch-matched-an-india-pakistan-independence-day-special-movie-online-766b6ce2dafadc1fd555829e65d78b01,https://j2apps.s.llnwi.net/is1/media/images/766b6ce2dafadc1fd555829e65d78b01/2x3/2x/test_pic1535280909697_logo.jpg,https://www.mxplayer.in/movie/watch-matched-an-india-pakistan-independence-day-special-movie-online-766b6ce2dafadc1fd555829e65d78b01
https://www.mxplayer.in/movies,"Meera
Short, Hindi, 2018",https://www.mxplayer.in/movie/watch-meera-movie-online-0c079c227f47daaec0b57a3b576dcc83,https://j2apps.s.llnwi.net/is1/media/images/0c079c227f47daaec0b57a3b576dcc83/2x3/2x/test_pic1533534373621.jpg,https://www.mxplayer.in/movie/watch-meera-movie-online-0c079c227f47daaec0b57a3b576dcc83
https://www.mxplayer.in/movies,"Terms & Conditions Apply - Short Film
Short, Hindi, 2018",https://www.mxplayer.in/movie/watch-terms-and-conditions-apply-short-film-movie-online-a1b0e1a8a494aa9fc358ed008ad2ff4a,https://j2apps.s.llnwi.net/is1/media/images/a1b0e1a8a494aa9fc358ed008ad2ff4a/2x3/2x/084b7d0f0a93524d89acc30a3b724446_1920x1080.jpg,https://www.mxplayer.in/movie/watch-terms-and-conditions-apply-short-film-movie-online-a1b0e1a8a494aa9fc358ed008ad2ff4a
https://www.mxplayer.in/movies,"Deja Brew
Romance, Hindi, 2016",https://www.mxplayer.in/movie/watch-deja-brew-movie-online-94669800fbdbb88e5c6a15d30d680ac7,https://j2apps.s.llnwi.net/is1/media/images/94669800fbdbb88e5c6a15d30d680ac7/2x3/2x/test_pic1550727123810.jpg,https://www.mxplayer.in/movie/watch-deja-brew-movie-online-94669800fbdbb88e5c6a15d30d680ac7
https://www.mxplayer.in/movies,"Ek Mulaqat - Shashank Vyas - Adaa Khan - Short Film
Short, Hindi, 2018",https://www.mxplayer.in/movie/watch-ek-mulaqat-shashank-vyas-adaa-khan-short-film-movie-online-d41f2df5bf2c094816a99e04cb100b02,https://j2apps.s.llnwi.net/is1/media/images/d41f2df5bf2c094816a99e04cb100b02/2x3/2x/test_pic1556779516656.jpg,https://www.mxplayer.in/movie/watch-ek-mulaqat-shashank-vyas-adaa-khan-short-film-movie-online-d41f2df5bf2c094816a99e04cb100b02
https://www.mxplayer.in/movies,"Eligible Bachelorette
Drama, Hindi, 2018",https://www.mxplayer.in/movie/watch-eligible-bachelorette-movie-online-b5a55aaf567c0cb01a041ea826a8234a,https://j2apps.s.llnwi.net/is1/media/images/b5a55aaf567c0cb01a041ea826a8234a/2x3/2x/test_pic1533298876849.jpg,https://www.mxplayer.in/movie/watch-eligible-bachelorette-movie-online-b5a55aaf567c0cb01a041ea826a8234a
https://www.mxplayer.in/movies,"Happy Married Life
Romance, Hindi, 2018",https://www.mxplayer.in/movie/watch-happy-married-life-movie-online-af3860bd08016e129633c3e79615ac58,https://j2apps.s.llnwi.net/is1/media/images/af3860bd08016e129633c3e79615ac58/2x3/2x/test_pic1533299912854.jpg,https://www.mxplayer.in/movie/watch-happy-married-life-movie-online-af3860bd08016e129633c3e79615ac58
https://www.mxplayer.in/movies,"The Restaurant Couple
Romance, Hindi, 2018",https://www.mxplayer.in/movie/watch-the-restaurant-couple-movie-online-7da1d264555017238ddb3506d370a657,https://j2apps.s.llnwi.net/is1/media/images/7da1d264555017238ddb3506d370a657/2x3/2x/test_pic1533537676140.jpg,https://www.mxplayer.in/movie/watch-the-restaurant-couple-movie-online-7da1d264555017238ddb3506d370a657
https://www.mxplayer.in/movies,"Honest Doctors - Short Film
Short, Hindi, 2018",https://www.mxplayer.in/movie/watch-honest-doctors-short-film-movie-online-637b475ce35655f1b75c05b2b5f2a466,https://j2apps.s.llnwi.net/is1/media/images/637b475ce35655f1b75c05b2b5f2a466/2x3/2x/test_pic1550728829569.jpg,https://www.mxplayer.in/movie/watch-honest-doctors-short-film-movie-online-637b475ce35655f1b75c05b2b5f2a466
https://www.mxplayer.in/movies,"Varma Ji Ka Suitcase - Short Film
Short, Hindi, 2018",https://www.mxplayer.in/movie/watch-varma-ji-ka-suitcase-short-film-movie-online-b64fc0803a08e06c5727f652b913ac75,https://j2apps.s.llnwi.net/is1/media/images/b64fc0803a08e06c5727f652b913ac75/2x3/2x/test_pic1550668019894.jpg,https://www.mxplayer.in/movie/watch-varma-ji-ka-suitcase-short-film-movie-online-b64fc0803a08e06c5727f652b913ac75
https://www.mxplayer.in/movies,"Bharta
Short, Hindi, 2018",https://www.mxplayer.in/movie/watch-bharta-movie-online-62b3b143ea8930f91205dcff11badc2e,https://j2apps.s.llnwi.net/is1/media/images/62b3b143ea8930f91205dcff11badc2e/2x3/2x/test_pic1551187976474.jpg,https://www.mxplayer.in/movie/watch-bharta-movie-online-62b3b143ea8930f91205dcff11badc2e
https://www.mxplayer.in/movies,"Devil Wears Kediya - Part 2 - Short Film
Short, Gujarati, 2018",https://www.mxplayer.in/movie/watch-devil-wears-kediya-part-2-short-film-movie-online-da558ce73967f14910825cde02fdb16f,https://j2apps.s.llnwi.net/is1/media/images/da558ce73967f14910825cde02fdb16f/2x3/2x/test_pic1550728097328.jpg,https://www.mxplayer.in/movie/watch-devil-wears-kediya-part-2-short-film-movie-online-da558ce73967f14910825cde02fdb16f
https://www.mxplayer.in/movies,"Bloody Khuli Khidki - Short Film
Short, Hindi, 2016",https://www.mxplayer.in/movie/watch-bloody-khuli-khidki-short-film-movie-online-a16286b99b9be7ee7ad474dcf35df076,https://j2apps.s.llnwi.net/is1/media/images/a16286b99b9be7ee7ad474dcf35df076/2x3/2x/5223752026001_400x600_logo.jpg,https://www.mxplayer.in/movie/watch-bloody-khuli-khidki-short-film-movie-online-a16286b99b9be7ee7ad474dcf35df076
https://www.mxplayer.in/movies,"Devil Wears Kediya Part 1 (Gujarati) - Short Film
Short, Gujarati, 2018",https://www.mxplayer.in/movie/watch-devil-wears-kediya-part-1-gujarati-short-film-movie-online-1c0d65b5e9b976759a029ce3388a4a52,https://j2apps.s.llnwi.net/is1/media/images/1c0d65b5e9b976759a029ce3388a4a52/2x3/2x/test_pic1550727220016.jpg,https://www.mxplayer.in/movie/watch-devil-wears-kediya-part-1-gujarati-short-film-movie-online-1c0d65b5e9b976759a029ce3388a4a52
https://www.mxplayer.in/movies,"Menstrual Hygiene Day - The Pad - A Period Drama in Hindi
Short, Hindi, 2018",https://www.mxplayer.in/movie/watch-menstrual-hygiene-day-the-pad-a-period-drama-in-hindi-movie-online-57fd407ddd5fc876e5269a5fd7fb12e6,https://j2apps.s.llnwi.net/is1/media/images/57fd407ddd5fc876e5269a5fd7fb12e6/2x3/2x/5790462738001_270x405_logo.jpg,https://www.mxplayer.in/movie/watch-menstrual-hygiene-day-the-pad-a-period-drama-in-hindi-movie-online-57fd407ddd5fc876e5269a5fd7fb12e6
https://www.mxplayer.in/movies,"Viola
Short, English, 2018",https://www.mxplayer.in/movie/watch-viola-movie-online-9456fc2ee308369b89d666273df5d8f9,https://j2apps.s.llnwi.net/is1/media/images/9456fc2ee308369b89d666273df5d8f9/2x3/2x/test_pic1528122419725.jpg,https://www.mxplayer.in/movie/watch-viola-movie-online-9456fc2ee308369b89d666273df5d8f9
https://www.mxplayer.in/movies,"The Proposal
Romance, English, 2018",https://www.mxplayer.in/movie/watch-the-proposal-movie-online-342478d47666ee2793f804c175c5de8a,https://j2apps.s.llnwi.net/is1/media/images/342478d47666ee2793f804c175c5de8a/2x3/2x/test_pic1533537573140.jpg,https://www.mxplayer.in/movie/watch-the-proposal-movie-online-342478d47666ee2793f804c175c5de8a
https://www.mxplayer.in/movies,"The Job - Kalki Koechlin - Kushal Srivastava - Mini Talkies - Short Film
Short, Hindi, 2018",https://www.mxplayer.in/movie/watch-the-job-kalki-koechlin-kushal-srivastava-mini-talkies-short-film-movie-online-19f8c5c770aa31c73ebb2bbf445d2459,https://j2apps.s.llnwi.net/is1/media/images/19f8c5c770aa31c73ebb2bbf445d2459/2x3/2x/test_pic1550731458372.jpg,https://www.mxplayer.in/movie/watch-the-job-kalki-koechlin-kushal-srivastava-mini-talkies-short-film-movie-online-19f8c5c770aa31c73ebb2bbf445d2459
https://www.mxplayer.in/movies,"2B Or Not 2B
Magical realism, English, 2018",https://www.mxplayer.in/movie/watch-2b-or-not-2b-movie-online-bc389e61748cad0c8c2b8450ac297d1c,https://j2apps.s.llnwi.net/is1/media/images/bc389e61748cad0c8c2b8450ac297d1c/2x3/2x/test_pic1533297066653.jpg,https://www.mxplayer.in/movie/watch-2b-or-not-2b-movie-online-bc389e61748cad0c8c2b8450ac297d1c
https://www.mxplayer.in/movies,"A Moment Of Pause
Drama, English, 2013",https://www.mxplayer.in/movie/watch-a-moment-of-pause-movie-online-31432c58b18e888dd80c760c1feec281,https://j2apps.s.llnwi.net/is1/media/images/31432c58b18e888dd80c760c1feec281/2x3/2x/test_pic1550668297888.jpg,https://www.mxplayer.in/movie/watch-a-moment-of-pause-movie-online-31432c58b18e888dd80c760c1feec281
https://www.mxplayer.in/movies,"Little Big George
Short, English, 2015",https://www.mxplayer.in/movie/watch-little-big-george-movie-online-d5e2064276c500c416a84ee97eef13b5,https://j2apps.s.llnwi.net/is1/media/images/d5e2064276c500c416a84ee97eef13b5/2x3/2x/test_pic1539675020240.jpg,https://www.mxplayer.in/movie/watch-little-big-george-movie-online-d5e2064276c500c416a84ee97eef13b5
https://www.mxplayer.in/movies,"Kiwi Meets Berry
Short, English, 2018",https://www.mxplayer.in/movie/watch-kiwi-meets-berry-movie-online-3624c3a35a0d16a93c8d2d121a618822,https://j2apps.s.llnwi.net/is1/media/images/3624c3a35a0d16a93c8d2d121a618822/2x3/2x/test_pic1539675841421.jpg,https://www.mxplayer.in/movie/watch-kiwi-meets-berry-movie-online-3624c3a35a0d16a93c8d2d121a618822
https://www.mxplayer.in/movies,"Amen - Short Film
Short, English, 2016",https://www.mxplayer.in/movie/watch-amen-short-film-movie-online-58ff7564437de1af740638b96d4ed216,https://j2apps.s.llnwi.net/is1/media/images/58ff7564437de1af740638b96d4ed216/2x3/2x/5223721879001_400x600_logo.jpg,https://www.mxplayer.in/movie/watch-amen-short-film-movie-online-58ff7564437de1af740638b96d4ed216
https://www.mxplayer.in/movies,"Book of Love
Drama, English, 2017",https://www.mxplayer.in/movie/watch-book-of-love-movie-online-eb608ee467644c6566dd9cad03e12dc0,https://j2apps.s.llnwi.net/is1/media/images/eb608ee467644c6566dd9cad03e12dc0/2x3/2x/test_pic1530793603225.jpg,https://www.mxplayer.in/movie/watch-book-of-love-movie-online-eb608ee467644c6566dd9cad03e12dc0
https://www.mxplayer.in/movies,"Afterlife - Short Film
Short, English, 2016",https://www.mxplayer.in/movie/watch-afterlife-short-film-movie-online-03f6492c56591d1390cedcaad99a2e40,https://j2apps.s.llnwi.net/is1/media/images/03f6492c56591d1390cedcaad99a2e40/2x3/2x/5223691819001_400x600_logo.jpg,https://www.mxplayer.in/movie/watch-afterlife-short-film-movie-online-03f6492c56591d1390cedcaad99a2e40
https://www.mxplayer.in/movies,"Surkhaab
Thriller, Hindi, 2019",https://www.mxplayer.in/movie/watch-surkhaab-movie-online-115f3fe95e10946c7f6dc3e666f4738e,https://j2apps.s.llnwi.net/is1/media/images/115f3fe95e10946c7f6dc3e666f4738e/2x3/2x/5774981245001_270x405_logo.jpg,https://www.mxplayer.in/movie/watch-surkhaab-movie-online-115f3fe95e10946c7f6dc3e666f4738e
https://www.mxplayer.in/movies,"The Gift - Short Film
Short, Hindi, 2017",https://www.mxplayer.in/movie/watch-the-gift-short-film-movie-online-8e2302b3a97d62fe4a9336f97fa8ddbf,https://j2apps.s.llnwi.net/is1/media/images/8e2302b3a97d62fe4a9336f97fa8ddbf/2x3/2x/test_pic1556632934603.jpg,https://www.mxplayer.in/movie/watch-the-gift-short-film-movie-online-8e2302b3a97d62fe4a9336f97fa8ddbf
https://www.mxplayer.in/movies,"Shiva Dada
Dub, Hindi, 1991",https://www.mxplayer.in/movie/watch-shiva-dada-movie-online-30eca573b4c9f89390e0e8de245731a4,https://j2apps.s.llnwi.net/is1/media/images/30eca573b4c9f89390e0e8de245731a4/2x3/2x/a8f5883e24df775f2681820e0623ffb7_1280x1920.jpg,https://www.mxplayer.in/movie/watch-shiva-dada-movie-online-30eca573b4c9f89390e0e8de245731a4
https://www.mxplayer.in/movies,"Kudrat
Drama, Hindi, 1998",https://www.mxplayer.in/movie/watch-kudrat-movie-online-2733dc23fc88e5c8681a16e68ec89c26,https://j2apps.s.llnwi.net/is1/media/images/2733dc23fc88e5c8681a16e68ec89c26/2x3/2x/q75_test_pic1553245636614.jpg,https://www.mxplayer.in/movie/watch-kudrat-movie-online-2733dc23fc88e5c8681a16e68ec89c26
https://www.mxplayer.in/movies,"Birthday Cake - Short Film
Short, English, 2016",https://www.mxplayer.in/movie/watch-birthday-cake-short-film-movie-online-0d2b4913427c0ba393f903882bfe7c9d,https://j2apps.s.llnwi.net/is1/media/images/0d2b4913427c0ba393f903882bfe7c9d/2x3/2x/test_pic1556636168218.jpg,https://www.mxplayer.in/movie/watch-birthday-cake-short-film-movie-online-0d2b4913427c0ba393f903882bfe7c9d
https://www.mxplayer.in/movies,"Mar Mitenge 2 (Ramayya Vasthavayya)
Dub, Hindi, 2013",https://www.mxplayer.in/movie/watch-mar-mitenge-2-ramayya-vasthavayya-movie-online-6fa6951cd72b02fe4f0d3769640823d6,https://j2apps.s.llnwi.net/is1/media/images/6fa6951cd72b02fe4f0d3769640823d6/2x3/2x/test_pic1552648037236.jpg,https://www.mxplayer.in/movie/watch-mar-mitenge-2-ramayya-vasthavayya-movie-online-6fa6951cd72b02fe4f0d3769640823d6
https://www.mxplayer.in/movies,"Vivegam
Thriller, Hindi, 2017",https://www.mxplayer.in/detail/movie/51926f1240cdbcec6d9a4f26ca92cd78,https://j2apps.s.llnwi.net/is1/media/images/51926f1240cdbcec6d9a4f26ca92cd78/2x3/2x/test_pic1555059887467.jpg,https://www.mxplayer.in/detail/movie/51926f1240cdbcec6d9a4f26ca92cd78
https://www.mxplayer.in/movies,"Kyaa Kool Hain Hum 3
Comedy, Hindi, 2016",https://www.mxplayer.in/detail/movie/28b51c1ecf36608d9ce5770fde4cc161,https://j2apps.s.llnwi.net/is1/media/images/28b51c1ecf36608d9ce5770fde4cc161/2x3/2x/altbalaji_77104204cbe55b3e70a1fd7fc99c15ba.jpg,https://www.mxplayer.in/detail/movie/28b51c1ecf36608d9ce5770fde4cc161
https://www.mxplayer.in/movies,"Kanchana The Wonder Car
Horror, Hindi, 2017",https://www.mxplayer.in/movie/watch-kanchana-the-wonder-car-movie-online-c89ee55a351b7ea8da63b664464f3f9d,https://j2apps.s.llnwi.net/is1/media/images/c89ee55a351b7ea8da63b664464f3f9d/2x3/2x/test_pic1555058802028.jpg,https://www.mxplayer.in/movie/watch-kanchana-the-wonder-car-movie-online-c89ee55a351b7ea8da63b664464f3f9d
https://www.mxplayer.in/movies,"Warning
Thriller, Hindi, 2018",https://www.mxplayer.in/detail/movie/824f639e3eb92f89e320c016586c51a7,https://j2apps.s.llnwi.net/is1/media/images/824f639e3eb92f89e320c016586c51a7/2x3/2x/5cfde885d08ef8089687483e2b40c32b_1920x1080.jpg,https://www.mxplayer.in/detail/movie/824f639e3eb92f89e320c016586c51a7
